일시,위도(null),경도(null),강도(null),낙뢰 강도 극성 구분(null)
2020-05-02 16:20:05.993,35.2500,122.9210,35.0,대지방전
2020-05-02 16:20:11.882,34.1443,122.7120,-34.5,대지방전
2020-05-02 16:20:35.516,34.5446,122.6000,-19.4,대지방전
2020-05-02 16:20:41.411,34.6345,122.6430,-42.7,대지방전
2020-05-02 16:20:49.531,34.6006,122.6600,-25.9,대지방전
2020-05-02 16:20:57.248,34.2736,123.2700,-27.3,대지방전
2020-05-02 16:21:01.238,34.5173,122.6660,-40.5,대지방전
2020-05-02 16:21:01.804,34.7001,122.8020,-50.6,대지방전
2020-05-02 16:21:01.881,34.5992,122.6270,-34.4,대지방전
2020-05-02 16:21:26.600,34.1111,122.7050,-35.9,대지방전
2020-05-02 16:21:26.705,34.1048,122.6720,-36.5,대지방전
2020-05-02 16:21:26.746,34.0949,122.6450,-27.3,대지방전
2020-05-02 16:21:26.856,34.1050,122.6850,-43.7,대지방전
2020-05-02 16:21:43.818,34.5593,122.6710,-28.8,대지방전
2020-05-02 16:22:07.233,34.6298,122.6730,-33.4,대지방전
2020-05-02 16:22:15.550,34.5421,122.7050,-50.9,대지방전
2020-05-02 16:22:25.403,34.6024,122.7130,-24.2,대지방전
2020-05-02 16:22:25.469,34.5986,122.7130,-38.9,대지방전
2020-05-02 16:22:51.553,34.6300,122.6530,-28.8,대지방전
2020-05-02 16:22:51.605,34.6450,122.7050,-29.8,대지방전
2020-05-02 16:23:16.184,34.6593,122.7060,-35.3,대지방전
2020-05-02 16:23:27.449,34.8516,122.6100,33.7,대지방전
2020-05-02 16:23:37.352,34.6111,122.6940,-36.1,대지방전
2020-05-02 16:24:14.854,34.2520,122.6130,-32.0,대지방전
2020-05-02 16:24:16.401,34.6099,122.6890,-26.8,대지방전
2020-05-02 16:24:16.657,34.6062,122.6600,-20.2,대지방전
2020-05-02 16:24:16.741,34.6163,122.6970,-39.9,대지방전
2020-05-02 16:24:34.529,34.6174,122.6060,-29.3,구름방전
2020-05-02 16:24:49.111,34.6249,122.6770,-34.0,대지방전
2020-05-02 16:26:02.464,34.9636,122.8770,-60.3,대지방전
2020-05-02 16:26:03.179,35.2260,122.8920,40.2,대지방전
2020-05-02 16:26:37.647,34.5891,122.6330,-49.3,대지방전
2020-05-02 16:27:13.472,34.0921,122.7090,-27.3,대지방전
2020-05-02 16:28:04.886,34.9477,122.8430,-32.7,대지방전
2020-05-02 16:29:04.167,34.1494,122.7390,-59.9,대지방전
2020-05-02 16:29:19.426,34.4242,122.7190,-46.7,대지방전
2020-05-02 16:29:31.248,34.4378,122.7380,-32.2,대지방전
2020-05-02 16:29:41.327,34.2579,122.7200,-39.2,대지방전
2020-05-02 16:30:03.906,34.1493,122.5700,-19.6,대지방전
2020-05-02 16:30:15.311,34.2191,122.7680,34.2,구름방전
2020-05-02 16:30:55.667,35.3838,123.0070,92.0,대지방전
2020-05-02 16:31:10.564,34.4205,122.7120,-32.8,대지방전
2020-05-02 16:32:17.013,34.6478,122.7200,-25.7,대지방전
2020-05-02 16:32:23.955,40.3059,127.6180,-36.1,대지방전
2020-05-02 16:33:00.223,34.1613,122.7150,-40.5,대지방전
2020-05-02 16:33:00.279,34.1731,122.7280,-37.2,대지방전
2020-05-02 16:33:08.405,34.5746,122.7600,-27.3,대지방전
2020-05-02 16:34:16.253,39.2646,128.3270,52.1,구름방전
2020-05-02 16:34:19.706,35.3579,123.0460,32.8,대지방전
2020-05-02 16:34:56.857,34.4656,122.7720,-29.2,대지방전
2020-05-02 16:35:03.917,34.3025,122.7750,-45.0,대지방전
2020-05-02 16:35:08.719,34.9705,122.6470,31.9,대지방전
2020-05-02 16:35:43.387,34.6740,122.7640,36.3,대지방전
